"TransectName","Point","Year","DOY","Habitat","DistanceBin","TimeBin","Count"
"Rainbow","RB_983",2021,137,"River Levee","G25",3,0
"Rainbow","RB_983",2021,137,"River Levee","L25",5,1
"Rainbow","RB_983",2021,137,"River Levee","G25",5,0
"Rainbow","RB_983",2021,137,"River Levee","L25",10,0
"Rainbow","RB_983",2021,137,"River Levee","G25",10,0
"Rainbow","RB_983",2022,138,"River Levee","L25",3,1
"Rainbow","RB_983",2022,138,"River Levee","G25",3,0
"Rainbow","RB_983",2022,138,"River Levee","L25",5,0
"Rainbow","RB_983",2022,138,"River Levee","G25",5,0
"Rainbow","RB_983",2022,138,"River Levee","L25",10,0
"Rainbow","RB_983",2022,138,"River Levee","G25",10,0
"Rainbow","RB_984",2001,137,"River Levee","L25",3,0
"Rainbow","RB_984",2001,137,"River Levee","G25",3,2
"Rainbow","RB_984",2001,137,"River Levee","L25",5,0
"Rainbow","RB_984",2001,137,"River Levee","G25",5,0
"Rainbow","RB_984",2001,137,"River Levee","L25",10,0
"Rainbow","RB_984",2001,137,"River Levee","G25",10,0
"Rainbow","RB_984",2002,142,"River Levee","L25",3,0
"Rainbow","RB_984",2002,142,"River Levee","G25",3,0
"Rainbow","RB_984",2002,142,"River Levee","L25",5,0
"Rainbow","RB_984",2002,142,"River Levee","G25",5,0
"Rainbow","RB_984",2002,142,"River Levee","L25",10,0
"Rainbow","RB_984",2002,142,"River Levee","G25",10,0
"Rainbow","RB_984",2003,140,"River Levee","L25",3,1
"Rainbow","RB_984",2003,140,"River Levee","G25",3,1
"Rainbow","RB_984",2003,140,"River Levee","L25",5,0
"Rainbow","RB_984",2003,140,"River Levee","G25",5,0
"Rainbow","RB_984",2003,140,"River Levee","L25",10,0
"Rainbow","RB_984",2003,140,"River Levee","G25",10,0
"Rainbow","RB_984",2004,138,"River Levee","L25",3,1
"Rainbow","RB_984",2004,138,"River Levee","G25",3,0
"Rainbow","RB_984",2004,138,"River Levee","L25",5,0
"Rainbow","RB_984",2004,138,"River Levee","G25",5,0
"Rainbow","RB_984",2004,138,"River Levee","L25",10,0
"Rainbow","RB_984",2004,138,"River Levee","G25",10,1
"Rainbow","RB_984",2005,135,"River Levee","L25",3,1
"Rainbow","RB_984",2005,135,"River Levee","G25",3,0
"Rainbow","RB_984",2005,135,"River Levee","L25",5,0
"Rainbow","RB_984",2005,135,"River Levee","G25",5,0
"Rainbow","RB_984",2005,135,"River Levee","L25",10,0
"Rainbow","RB_984",2005,135,"River Levee","G25",10,0
"Rainbow","RB_984",2006,138,"River Levee","L25",3,0
"Rainbow","RB_984",2006,138,"River Levee","G25",3,0
"Rainbow","RB_984",2006,138,"River Levee","L25",5,1
"Rainbow","RB_984",2006,138,"River Levee","G25",5,0
"Rainbow","RB_984",2006,138,"River Levee","L25",10,0
"Rainbow","RB_984",2006,138,"River Levee","G25",10,0
"Rainbow","RB_984",2007,134,"River Levee","L25",3,2
"Rainbow","RB_984",2007,134,"River Levee","G25",3,1
"Rainbow","RB_984",2007,134,"River Levee","L25",5,0
"Rainbow","RB_984",2007,134,"River Levee","G25",5,0
"Rainbow","RB_984",2007,134,"River Levee","L25",10,0
"Rainbow","RB_984",2007,134,"River Levee","G25",10,0
"Rainbow","RB_984",2008,137,"River Levee","L25",3,1
"Rainbow","RB_984",2008,137,"River Levee","G25",3,0
"Rainbow","RB_984",2008,137,"River Levee","L25",5,1
"Rainbow","RB_984",2008,137,"River Levee","G25",5,0
"Rainbow","RB_984",2008,137,"River Levee","L25",10,0
"Rainbow","RB_984",2008,137,"River Levee","G25",10,0
"Rainbow","RB_984",2009,139,"River Levee","L25",3,2
"Rainbow","RB_984",2009,139,"River Levee","G25",3,0
"Rainbow","RB_984",2009,139,"River Levee","L25",5,0
"Rainbow","RB_984",2009,139,"River Levee","G25",5,0
"Rainbow","RB_984",2009,139,"River Levee","L25",10,0
"Rainbow","RB_984",2009,139,"River Levee","G25",10,0
"Rainbow","RB_984",2010,135,"River Levee","L25",3,1
"Rainbow","RB_984",2010,135,"River Levee","G25",3,0
"Rainbow","RB_984",2010,135,"River Levee","L25",5,0
"Rainbow","RB_984",2010,135,"River Levee","G25",5,0
"Rainbow","RB_984",2010,135,"River Levee","L25",10,0
"Rainbow","RB_984",2010,135,"River Levee","G25",10,0
"Rainbow","RB_984",2011,140,"River Levee","L25",3,2
"Rainbow","RB_984",2011,140,"River Levee","G25",3,0
"Rainbow","RB_984",2011,140,"River Levee","L25",5,0
"Rainbow","RB_984",2011,140,"River Levee","G25",5,0
"Rainbow","RB_984",2011,140,"River Levee","L25",10,0
"Rainbow","RB_984",2011,140,"River Levee","G25",10,0
"Rainbow","RB_984",2012,137,"River Levee","L25",3,1
"Rainbow","RB_984",2012,137,"River Levee","G25",3,0
"Rainbow","RB_984",2012,137,"River Levee","L25",5,1
"Rainbow","RB_984",2012,137,"River Levee","G25",5,0
"Rainbow","RB_984",2012,137,"River Levee","L25",10,0
"Rainbow","RB_984",2012,137,"River Levee","G25",10,1
"Rainbow","RB_984",2013,137,"River Levee","L25",3,2
"Rainbow","RB_984",2013,137,"River Levee","G25",3,0
"Rainbow","RB_984",2013,137,"River Levee","L25",5,0
"Rainbow","RB_984",2013,137,"River Levee","G25",5,0
"Rainbow","RB_984",2013,137,"River Levee","L25",10,0
"Rainbow","RB_984",2013,137,"River Levee","G25",10,0
"Rainbow","RB_984",2014,140,"River Levee","L25",3,0
"Rainbow","RB_984",2014,140,"River Levee","G25",3,0
"Rainbow","RB_984",2014,140,"River Levee","L25",5,0
"Rainbow","RB_984",2014,140,"River Levee","G25",5,0
"Rainbow","RB_984",2014,140,"River Levee","L25",10,0
"Rainbow","RB_984",2014,140,"River Levee","G25",10,0
"Rainbow","RB_984",2015,135,"River Levee","L25",3,1
"Rainbow","RB_984",2015,135,"River Levee","G25",3,0
"Rainbow","RB_984",2015,135,"River Levee","L25",5,0
"Rainbow","RB_984",2015,135,"River Levee","G25",5,0
"Rainbow","RB_984",2015,135,"River Levee","L25",10,1
"Rainbow","RB_984",2015,135,"River Levee","G25",10,0
"Rainbow","RB_984",2016,131,"River Levee","L25",3,1
"Rainbow","RB_984",2016,131,"River Levee","G25",3,0
"Rainbow","RB_984",2016,131,"River Levee","L25",5,0
"Rainbow","RB_984",2016,131,"River Levee","G25",5,0
"Rainbow","RB_984",2016,131,"River Levee","L25",10,0
"Rainbow","RB_984",2016,131,"River Levee","G25",10,0
"Rainbow","RB_984",2017,139,"River Levee","L25",3,0
"Rainbow","RB_984",2017,139,"River Levee","G25",3,1
"Rainbow","RB_984",2017,139,"River Levee","L25",5,0
"Rainbow","RB_984",2017,139,"River Levee","G25",5,0
"Rainbow","RB_984",2017,139,"River Levee","L25",10,0
"Rainbow","RB_984",2017,139,"River Levee","G25",10,0
"Rainbow","RB_984",2018,135,"River Levee","L25",3,1
"Rainbow","RB_984",2018,135,"River Levee","G25",3,0
"Rainbow","RB_984",2018,135,"River Levee","L25",5,0
"Rainbow","RB_984",2018,135,"River Levee","G25",5,0
"Rainbow","RB_984",2018,135,"River Levee","L25",10,0
"Rainbow","RB_984",2018,135,"River Levee","G25",10,0
"Rainbow","RB_984",2019,134,"River Levee","L25",3,0
"Rainbow","RB_984",2019,134,"River Levee","G25",3,1
"Rainbow","RB_984",2019,134,"River Levee","L25",5,0
"Rainbow","RB_984",2019,134,"River Levee","G25",5,0
"Rainbow","RB_984",2019,134,"River Levee","L25",10,0
"Rainbow","RB_984",2019,134,"River Levee","G25",10,0
"Rainbow","RB_984",2021,137,"River Levee","L25",3,0
"Rainbow","RB_984",2021,137,"River Levee","G25",3,1
"Rainbow","RB_984",2021,137,"River Levee","L25",5,1
"Rainbow","RB_984",2021,137,"River Levee","G25",5,0
"Rainbow","RB_984",2021,137,"River Levee","L25",10,0
"Rainbow","RB_984",2021,137,"River Levee","G25",10,0
"Rainbow","RB_984",2022,138,"River Levee","L25",3,1
"Rainbow","RB_984",2022,138,"River Levee","G25",3,1
"Rainbow","RB_984",2022,138,"River Levee","L25",5,0
"Rainbow","RB_984",2022,138,"River Levee","G25",5,0
"Rainbow","RB_984",2022,138,"River Levee","L25",10,0
"Rainbow","RB_984",2022,138,"River Levee","G25",10,0
"Rainbow","RB_985",2001,137,"River Levee","L25",3,0
"Rainbow","RB_985",2001,137,"River Levee","G25",3,0
"Rainbow","RB_985",2001,137,"River Levee","L25",5,0
"Rainbow","RB_985",2001,137,"River Levee","G25",5,1
"Rainbow","RB_985",2001,137,"River Levee","L25",10,0
"Rainbow","RB_985",2001,137,"River Levee","G25",10,0
"Rainbow","RB_985",2002,142,"River Levee","L25",3,0
"Rainbow","RB_985",2002,142,"River Levee","G25",3,1
"Rainbow","RB_985",2002,142,"River Levee","L25",5,0
"Rainbow","RB_985",2002,142,"River Levee","G25",5,0
"Rainbow","RB_985",2002,142,"River Levee","L25",10,1
"Rainbow","RB_985",2002,142,"River Levee","G25",10,0
"Rainbow","RB_985",2003,140,"River Levee","L25",3,1
"Rainbow","RB_985",2003,140,"River Levee","G25",3,0
"Rainbow","RB_985",2003,140,"River Levee","L25",5,0
"Rainbow","RB_985",2003,140,"River Levee","G25",5,0
"Rainbow","RB_985",2003,140,"River Levee","L25",10,0
"Rainbow","RB_985",2003,140,"River Levee","G25",10,0
"Rainbow","RB_985",2004,138,"River Levee","L25",3,0
"Rainbow","RB_985",2004,138,"River Levee","G25",3,1
"Rainbow","RB_985",2004,138,"River Levee","L25",5,0
"Rainbow","RB_985",2004,138,"River Levee","G25",5,0
"Rainbow","RB_985",2004,138,"River Levee","L25",10,0
"Rainbow","RB_985",2004,138,"River Levee","G25",10,0
"Rainbow","RB_985",2005,135,"River Levee","L25",3,0
"Rainbow","RB_985",2005,135,"River Levee","G25",3,0
"Rainbow","RB_985",2005,135,"River Levee","L25",5,0
"Rainbow","RB_985",2005,135,"River Levee","G25",5,0
"Rainbow","RB_985",2005,135,"River Levee","L25",10,1
"Rainbow","RB_985",2005,135,"River Levee","G25",10,0
"Rainbow","RB_985",2006,138,"River Levee","L25",3,1
"Rainbow","RB_985",2006,138,"River Levee","G25",3,0
"Rainbow","RB_985",2006,138,"River Levee","L25",5,0
"Rainbow","RB_985",2006,138,"River Levee","G25",5,0
"Rainbow","RB_985",2006,138,"River Levee","L25",10,0
"Rainbow","RB_985",2006,138,"River Levee","G25",10,0
"Rainbow","RB_985",2007,134,"River Levee","L25",3,0
"Rainbow","RB_985",2007,134,"River Levee","G25",3,0
"Rainbow","RB_985",2007,134,"River Levee","L25",5,0
"Rainbow","RB_985",2007,134,"River Levee","G25",5,0
"Rainbow","RB_985",2007,134,"River Levee","L25",10,0
"Rainbow","RB_985",2007,134,"River Levee","G25",10,0
"Rainbow","RB_985",2008,137,"River Levee","L25",3,1
"Rainbow","RB_985",2008,137,"River Levee","G25",3,0
"Rainbow","RB_985",2008,137,"River Levee","L25",5,0
"Rainbow","RB_985",2008,137,"River Levee","G25",5,0
"Rainbow","RB_985",2008,137,"River Levee","L25",10,0
"Rainbow","RB_985",2008,137,"River Levee","G25",10,0
"Rainbow","RB_985",2009,139,"River Levee","L25",3,1
"Rainbow","RB_985",2009,139,"River Levee","G25",3,1
"Rainbow","RB_985",2009,139,"River Levee","L25",5,0
"Rainbow","RB_985",2009,139,"River Levee","G25",5,0
"Rainbow","RB_985",2009,139,"River Levee","L25",10,0
"Rainbow","RB_985",2009,139,"River Levee","G25",10,0
"Rainbow","RB_985",2010,135,"River Levee","L25",3,0
"Rainbow","RB_985",2010,135,"River Levee","G25",3,1
"Rainbow","RB_985",2010,135,"River Levee","L25",5,0
"Rainbow","RB_985",2010,135,"River Levee","G25",5,0
"Rainbow","RB_985",2010,135,"River Levee","L25",10,0
"Rainbow","RB_985",2010,135,"River Levee","G25",10,0
"Rainbow","RB_985",2011,140,"River Levee","L25",3,0
"Rainbow","RB_985",2011,140,"River Levee","G25",3,0
"Rainbow","RB_985",2011,140,"River Levee","L25",5,0
"Rainbow","RB_985",2011,140,"River Levee","G25",5,0
"Rainbow","RB_985",2011,140,"River Levee","L25",10,0
"Rainbow","RB_985",2011,140,"River Levee","G25",10,0
"Rainbow","RB_985",2012,137,"River Levee","L25",3,0
"Rainbow","RB_985",2012,137,"River Levee","G25",3,0
"Rainbow","RB_985",2012,137,"River Levee","L25",5,0
"Rainbow","RB_985",2012,137,"River Levee","G25",5,0
"Rainbow","RB_985",2012,137,"River Levee","L25",10,0
"Rainbow","RB_985",2012,137,"River Levee","G25",10,0
"Rainbow","RB_985",2013,137,"River Levee","L25",3,0
"Rainbow","RB_985",2013,137,"River Levee","G25",3,0
"Rainbow","RB_985",2013,137,"River Levee","L25",5,0
"Rainbow","RB_985",2013,137,"River Levee","G25",5,0
"Rainbow","RB_985",2013,137,"River Levee","L25",10,1
"Rainbow","RB_985",2013,137,"River Levee","G25",10,0
"Rainbow","RB_985",2014,140,"River Levee","L25",3,0
"Rainbow","RB_985",2014,140,"River Levee","G25",3,0
"Rainbow","RB_985",2014,140,"River Levee","L25",5,0
"Rainbow","RB_985",2014,140,"River Levee","G25",5,0
"Rainbow","RB_985",2014,140,"River Levee","L25",10,1
"Rainbow","RB_985",2014,140,"River Levee","G25",10,0
"Rainbow","RB_985",2015,135,"River Levee","L25",3,0
"Rainbow","RB_985",2015,135,"River Levee","G25",3,0
"Rainbow","RB_985",2015,135,"River Levee","L25",5,0
"Rainbow","RB_985",2015,135,"River Levee","G25",5,1
"Rainbow","RB_985",2015,135,"River Levee","L25",10,0
"Rainbow","RB_985",2015,135,"River Levee","G25",10,0
"Rainbow","RB_985",2016,131,"River Levee","L25",3,1
"Rainbow","RB_985",2016,131,"River Levee","G25",3,0
"Rainbow","RB_985",2016,131,"River Levee","L25",5,0
"Rainbow","RB_985",2016,131,"River Levee","G25",5,0
"Rainbow","RB_985",2016,131,"River Levee","L25",10,0
"Rainbow","RB_985",2016,131,"River Levee","G25",10,0
"Rainbow","RB_985",2017,139,"River Levee","L25",3,2
"Rainbow","RB_985",2017,139,"River Levee","G25",3,0
"Rainbow","RB_985",2017,139,"River Levee","L25",5,0
"Rainbow","RB_985",2017,139,"River Levee","G25",5,0
"Rainbow","RB_985",2017,139,"River Levee","L25",10,0
"Rainbow","RB_985",2017,139,"River Levee","G25",10,0
"Rainbow","RB_985",2018,135,"River Levee","L25",3,0
"Rainbow","RB_985",2018,135,"River Levee","G25",3,1
"Rainbow","RB_985",2018,135,"River Levee","L25",5,0
"Rainbow","RB_985",2018,135,"River Levee","G25",5,0
"Rainbow","RB_985",2018,135,"River Levee","L25",10,0
"Rainbow","RB_985",2018,135,"River Levee","G25",10,0
"Rainbow","RB_985",2019,134,"River Levee","L25",3,0
"Rainbow","RB_985",2019,134,"River Levee","G25",3,0
"Rainbow","RB_985",2019,134,"River Levee","L25",5,0
"Rainbow","RB_985",2019,134,"River Levee","G25",5,0
"Rainbow","RB_985",2019,134,"River Levee","L25",10,0
"Rainbow","RB_985",2019,134,"River Levee","G25",10,0
"Rainbow","RB_985",2021,137,"River Levee","L25",3,0
"Rainbow","RB_985",2021,137,"River Levee","G25",3,0
"Rainbow","RB_985",2021,137,"River Levee","L25",5,0
"Rainbow","RB_985",2021,137,"River Levee","G25",5,0
"Rainbow","RB_985",2021,137,"River Levee","L25",10,1
"Rainbow","RB_985",2021,137,"River Levee","G25",10,0
"Rainbow","RB_985",2022,138,"River Levee","L25",3,0
"Rainbow","RB_985",2022,138,"River Levee","G25",3,0
"Rainbow","RB_985",2022,138,"River Levee","L25",5,1
"Rainbow","RB_985",2022,138,"River Levee","G25",5,0
"Rainbow","RB_985",2022,138,"River Levee","L25",10,0
"Rainbow","RB_985",2022,138,"River Levee","G25",10,0
"Rainbow","RB_986",2001,137,"River Levee","L25",3,1
"Rainbow","RB_986",2001,137,"River Levee","G25",3,0
"Rainbow","RB_986",2001,137,"River Levee","L25",5,0
"Rainbow","RB_986",2001,137,"River Levee","G25",5,0
"Rainbow","RB_986",2001,137,"River Levee","L25",10,1
"Rainbow","RB_986",2001,137,"River Levee","G25",10,0
"Rainbow","RB_986",2002,142,"River Levee","L25",3,0
"Rainbow","RB_986",2002,142,"River Levee","G25",3,1
"Rainbow","RB_986",2002,142,"River Levee","L25",5,0
"Rainbow","RB_986",2002,142,"River Levee","G25",5,0
"Rainbow","RB_986",2002,142,"River Levee","L25",10,0
"Rainbow","RB_986",2002,142,"River Levee","G25",10,1
"Rainbow","RB_986",2003,140,"River Levee","L25",3,1
"Rainbow","RB_986",2003,140,"River Levee","G25",3,0
"Rainbow","RB_986",2003,140,"River Levee","L25",5,0
"Rainbow","RB_986",2003,140,"River Levee","G25",5,0
"Rainbow","RB_986",2003,140,"River Levee","L25",10,0
"Rainbow","RB_986",2003,140,"River Levee","G25",10,0
"Rainbow","RB_986",2004,138,"River Levee","L25",3,0
"Rainbow","RB_986",2004,138,"River Levee","G25",3,1
"Rainbow","RB_986",2004,138,"River Levee","L25",5,1
"Rainbow","RB_986",2004,138,"River Levee","G25",5,0
"Rainbow","RB_986",2004,138,"River Levee","L25",10,0
"Rainbow","RB_986",2004,138,"River Levee","G25",10,0
"Rainbow","RB_986",2005,135,"River Levee","L25",3,1
"Rainbow","RB_986",2005,135,"River Levee","G25",3,0
"Rainbow","RB_986",2005,135,"River Levee","L25",5,0
"Rainbow","RB_986",2005,135,"River Levee","G25",5,0
"Rainbow","RB_986",2005,135,"River Levee","L25",10,0
"Rainbow","RB_986",2005,135,"River Levee","G25",10,0
"Rainbow","RB_986",2006,138,"River Levee","L25",3,1
"Rainbow","RB_986",2006,138,"River Levee","G25",3,0
"Rainbow","RB_986",2006,138,"River Levee","L25",5,0
"Rainbow","RB_986",2006,138,"River Levee","G25",5,0
"Rainbow","RB_986",2006,138,"River Levee","L25",10,1
"Rainbow","RB_986",2006,138,"River Levee","G25",10,0
"Rainbow","RB_986",2007,134,"River Levee","L25",3,0
"Rainbow","RB_986",2007,134,"River Levee","G25",3,1
"Rainbow","RB_986",2007,134,"River Levee","L25",5,0
"Rainbow","RB_986",2007,134,"River Levee","G25",5,0
"Rainbow","RB_986",2007,134,"River Levee","L25",10,0
"Rainbow","RB_986",2007,134,"River Levee","G25",10,0
"Rainbow","RB_986",2008,137,"River Levee","L25",3,0
"Rainbow","RB_986",2008,137,"River Levee","G25",3,1
"Rainbow","RB_986",2008,137,"River Levee","L25",5,0
"Rainbow","RB_986",2008,137,"River Levee","G25",5,0
"Rainbow","RB_986",2008,137,"River Levee","L25",10,0
"Rainbow","RB_986",2008,137,"River Levee","G25",10,0
"Rainbow","RB_986",2009,139,"River Levee","L25",3,0
"Rainbow","RB_986",2009,139,"River Levee","G25",3,0
"Rainbow","RB_986",2009,139,"River Levee","L25",5,0
"Rainbow","RB_986",2009,139,"River Levee","G25",5,0
"Rainbow","RB_986",2009,139,"River Levee","L25",10,0
"Rainbow","RB_986",2009,139,"River Levee","G25",10,0
"Rainbow","RB_986",2010,135,"River Levee","L25",3,0
"Rainbow","RB_986",2010,135,"River Levee","G25",3,0
"Rainbow","RB_986",2010,135,"River Levee","L25",5,0
"Rainbow","RB_986",2010,135,"River Levee","G25",5,0
"Rainbow","RB_986",2010,135,"River Levee","L25",10,0
"Rainbow","RB_986",2010,135,"River Levee","G25",10,0
"Rainbow","RB_986",2011,140,"River Levee","L25",3,2
"Rainbow","RB_986",2011,140,"River Levee","G25",3,0
"Rainbow","RB_986",2011,140,"River Levee","L25",5,0
"Rainbow","RB_986",2011,140,"River Levee","G25",5,0
"Rainbow","RB_986",2011,140,"River Levee","L25",10,0
"Rainbow","RB_986",2011,140,"River Levee","G25",10,0
"Rainbow","RB_986",2012,137,"River Levee","L25",3,0
"Rainbow","RB_986",2012,137,"River Levee","G25",3,0
"Rainbow","RB_986",2012,137,"River Levee","L25",5,0
"Rainbow","RB_986",2012,137,"River Levee","G25",5,0
"Rainbow","RB_986",2012,137,"River Levee","L25",10,0
"Rainbow","RB_986",2012,137,"River Levee","G25",10,0
"Rainbow","RB_986",2013,137,"River Levee","L25",3,0
"Rainbow","RB_986",2013,137,"River Levee","G25",3,0
"Rainbow","RB_986",2013,137,"River Levee","L25",5,0
"Rainbow","RB_986",2013,137,"River Levee","G25",5,0
"Rainbow","RB_986",2013,137,"River Levee","L25",10,0
"Rainbow","RB_986",2013,137,"River Levee","G25",10,0
"Rainbow","RB_986",2014,140,"River Levee","L25",3,0
"Rainbow","RB_986",2014,140,"River Levee","G25",3,0
"Rainbow","RB_986",2014,140,"River Levee","L25",5,0
"Rainbow","RB_986",2014,140,"River Levee","G25",5,0
"Rainbow","RB_986",2014,140,"River Levee","L25",10,0
"Rainbow","RB_986",2014,140,"River Levee","G25",10,0
"Rainbow","RB_986",2015,135,"River Levee","L25",3,0
"Rainbow","RB_986",2015,135,"River Levee","G25",3,0
"Rainbow","RB_986",2015,135,"River Levee","L25",5,0
"Rainbow","RB_986",2015,135,"River Levee","G25",5,0
"Rainbow","RB_986",2015,135,"River Levee","L25",10,0
"Rainbow","RB_986",2015,135,"River Levee","G25",10,0
"Rainbow","RB_986",2016,131,"River Levee","L25",3,0
"Rainbow","RB_986",2016,131,"River Levee","G25",3,0
"Rainbow","RB_986",2016,131,"River Levee","L25",5,0
"Rainbow","RB_986",2016,131,"River Levee","G25",5,0
"Rainbow","RB_986",2016,131,"River Levee","L25",10,0
"Rainbow","RB_986",2016,131,"River Levee","G25",10,0
"Rainbow","RB_986",2017,139,"River Levee","L25",3,0
"Rainbow","RB_986",2017,139,"River Levee","G25",3,0
"Rainbow","RB_986",2017,139,"River Levee","L25",5,0
"Rainbow","RB_986",2017,139,"River Levee","G25",5,0
"Rainbow","RB_986",2017,139,"River Levee","L25",10,0
"Rainbow","RB_986",2017,139,"River Levee","G25",10,0
"Rainbow","RB_986",2018,135,"River Levee","L25",3,0
"Rainbow","RB_986",2018,135,"River Levee","G25",3,0
"Rainbow","RB_986",2018,135,"River Levee","L25",5,0
"Rainbow","RB_986",2018,135,"River Levee","G25",5,0
"Rainbow","RB_986",2018,135,"River Levee","L25",10,0
"Rainbow","RB_986",2018,135,"River Levee","G25",10,0
"Rainbow","RB_986",2019,134,"River Levee","L25",3,0
"Rainbow","RB_986",2019,134,"River Levee","G25",3,0
"Rainbow","RB_986",2019,134,"River Levee","L25",5,0
"Rainbow","RB_986",2019,134,"River Levee","G25",5,0
"Rainbow","RB_986",2019,134,"River Levee","L25",10,0
"Rainbow","RB_986",2019,134,"River Levee","G25",10,0
"Rainbow","RB_986",2021,137,"River Levee","L25",3,0
"Rainbow","RB_986",2021,137,"River Levee","G25",3,0
"Rainbow","RB_986",2021,137,"River Levee","L25",5,0
"Rainbow","RB_986",2021,137,"River Levee","G25",5,0
"Rainbow","RB_986",2021,137,"River Levee","L25",10,0
"Rainbow","RB_986",2021,137,"River Levee","G25",10,0
"Rainbow","RB_986",2022,138,"River Levee","L25",3,0
"Rainbow","RB_986",2022,138,"River Levee","G25",3,0
"Rainbow","RB_986",2022,138,"River Levee","L25",5,0
"Rainbow","RB_986",2022,138,"River Levee","G25",5,0
"Rainbow","RB_986",2022,138,"River Levee","L25",10,0
"Rainbow","RB_986",2022,138,"River Levee","G25",10,0
"Rainbow","RB_987",2001,137,"River Levee","L25",3,0
"Rainbow","RB_987",2001,137,"River Levee","G25",3,0
"Rainbow","RB_987",2001,137,"River Levee","L25",5,0
"Rainbow","RB_987",2001,137,"River Levee","G25",5,0
"Rainbow","RB_987",2001,137,"River Levee","L25",10,0
"Rainbow","RB_987",2001,137,"River Levee","G25",10,0
"Rainbow","RB_987",2002,142,"River Levee","L25",3,0
"Rainbow","RB_987",2002,142,"River Levee","G25",3,0
"Rainbow","RB_987",2002,142,"River Levee","L25",5,0
"Rainbow","RB_987",2002,142,"River Levee","G25",5,0
"Rainbow","RB_987",2002,142,"River Levee","L25",10,0
"Rainbow","RB_987",2002,142,"River Levee","G25",10,0
"Rainbow","RB_987",2003,140,"River Levee","L25",3,0
"Rainbow","RB_987",2003,140,"River Levee","G25",3,1
"Rainbow","RB_987",2003,140,"River Levee","L25",5,0
"Rainbow","RB_987",2003,140,"River Levee","G25",5,0
"Rainbow","RB_987",2003,140,"River Levee","L25",10,0
"Rainbow","RB_987",2003,140,"River Levee","G25",10,0
"Rainbow","RB_987",2004,138,"River Levee","L25",3,0
"Rainbow","RB_987",2004,138,"River Levee","G25",3,1
"Rainbow","RB_987",2004,138,"River Levee","L25",5,0
"Rainbow","RB_987",2004,138,"River Levee","G25",5,0
"Rainbow","RB_987",2004,138,"River Levee","L25",10,0
"Rainbow","RB_987",2004,138,"River Levee","G25",10,0
"Rainbow","RB_987",2005,135,"River Levee","L25",3,0
"Rainbow","RB_987",2005,135,"River Levee","G25",3,0
"Rainbow","RB_987",2005,135,"River Levee","L25",5,0
"Rainbow","RB_987",2005,135,"River Levee","G25",5,1
"Rainbow","RB_987",2005,135,"River Levee","L25",10,0
"Rainbow","RB_987",2005,135,"River Levee","G25",10,0
"Rainbow","RB_987",2006,138,"River Levee","L25",3,0
"Rainbow","RB_987",2006,138,"River Levee","G25",3,1
"Rainbow","RB_987",2006,138,"River Levee","L25",5,0
"Rainbow","RB_987",2006,138,"River Levee","G25",5,0
"Rainbow","RB_987",2006,138,"River Levee","L25",10,0
"Rainbow","RB_987",2006,138,"River Levee","G25",10,0
"Rainbow","RB_987",2007,134,"River Levee","L25",3,0
"Rainbow","RB_987",2007,134,"River Levee","G25",3,1
"Rainbow","RB_987",2007,134,"River Levee","L25",5,0
"Rainbow","RB_987",2007,134,"River Levee","G25",5,0
"Rainbow","RB_987",2007,134,"River Levee","L25",10,0
"Rainbow","RB_987",2007,134,"River Levee","G25",10,0
"Rainbow","RB_987",2008,137,"River Levee","L25",3,0
"Rainbow","RB_987",2008,137,"River Levee","G25",3,0
"Rainbow","RB_987",2008,137,"River Levee","L25",5,0
"Rainbow","RB_987",2008,137,"River Levee","G25",5,1
"Rainbow","RB_987",2008,137,"River Levee","L25",10,0
"Rainbow","RB_987",2008,137,"River Levee","G25",10,0
"Rainbow","RB_987",2009,139,"River Levee","L25",3,1
"Rainbow","RB_987",2009,139,"River Levee","G25",3,1
"Rainbow","RB_987",2009,139,"River Levee","L25",5,0
"Rainbow","RB_987",2009,139,"River Levee","G25",5,0
"Rainbow","RB_987",2009,139,"River Levee","L25",10,0
"Rainbow","RB_987",2009,139,"River Levee","G25",10,0
"Rainbow","RB_987",2010,135,"River Levee","L25",3,1
"Rainbow","RB_987",2010,135,"River Levee","G25",3,0
"Rainbow","RB_987",2010,135,"River Levee","L25",5,0
"Rainbow","RB_987",2010,135,"River Levee","G25",5,0
"Rainbow","RB_987",2010,135,"River Levee","L25",10,0
"Rainbow","RB_987",2010,135,"River Levee","G25",10,0
"Rainbow","RB_987",2011,140,"River Levee","L25",3,1
"Rainbow","RB_987",2011,140,"River Levee","G25",3,0
"Rainbow","RB_987",2011,140,"River Levee","L25",5,0
"Rainbow","RB_987",2011,140,"River Levee","G25",5,0
"Rainbow","RB_987",2011,140,"River Levee","L25",10,0
"Rainbow","RB_987",2011,140,"River Levee","G25",10,0
"Rainbow","RB_987",2012,137,"River Levee","L25",3,0
"Rainbow","RB_987",2012,137,"River Levee","G25",3,0
"Rainbow","RB_987",2012,137,"River Levee","L25",5,0
"Rainbow","RB_987",2012,137,"River Levee","G25",5,0
"Rainbow","RB_987",2012,137,"River Levee","L25",10,0
"Rainbow","RB_987",2012,137,"River Levee","G25",10,0
"Rainbow","RB_987",2013,137,"River Levee","L25",3,0
"Rainbow","RB_987",2013,137,"River Levee","G25",3,0
"Rainbow","RB_987",2013,137,"River Levee","L25",5,0
"Rainbow","RB_987",2013,137,"River Levee","G25",5,0
